JobRequestID,ItemKey,SectionKey,DateKey,RequestedQty,IssuedQty,StockOnHand,ForecastQty,IsStockout,FulfillmentStatus,ForecastError_Demand,ForecastError_Supply
JR-5615,1097,1097,1097,10,7,444,0,0,Partial – Policy/Budget,-10,-7
JR-5616,1098,1098,1098,199,187,257,184,0,Partial – Policy/Budget,-15,-3
JR-5616,1099,1099,1099,154,148,367,137,0,Partial – Policy/Budget,-17,-11
JR-5627,1100,1100,1100,67,39,92,63,0,Partial – Policy/Budget,-4,24
JR-5631,1101,1101,1101,76,55,55,53,1,Partial – Stockout,-23,-2
JR-5634,1102,1102,1102,185,176,428,170,0,Partial – Policy/Budget,-15,-6
JR-5639,1103,1103,1103,172,149,446,161,0,Partial – Policy/Budget,-11,12
JR-5640,1104,1104,1104,179,160,480,198,0,Partial – Policy/Budget,19,38
JR-5640,1105,1105,1105,173,152,303,186,0,Partial – Policy/Budget,13,34
JR-5641,1106,1106,1106,64,58,17,64,1,Partial – Stockout,0,6
JR-5644,1107,1107,1107,21,15,229,0,0,Partial – Policy/Budget,-21,-15
JR-5646,1108,1108,1108,154,148,269,138,0,Partial – Policy/Budget,-16,-10
JR-5654,1109,1109,1109,46,20,86,52,0,Partial – Policy/Budget,6,32
JR-5657,1110,1110,1110,174,153,62,181,1,Partial – Stockout,7,28
JR-5658,1111,1111,1111,120,105,225,100,0,Partial – Policy/Budget,-20,-5
JR-5659,1112,1112,1112,33,7,495,29,0,Partial – Policy/Budget,-4,22
JR-5668,1113,1113,1113,192,169,401,182,0,Partial – Policy/Budget,-10,13
JR-5668,1114,1114,1114,69,69,208,83,0,Full,14,14
JR-5669,1115,1115,1115,40,26,426,52,0,Partial – Policy/Budget,12,26
JR-5674,1116,1116,1116,120,112,465,129,0,Partial – Policy/Budget,9,17
JR-5678,1117,1117,1117,177,148,251,193,0,Partial – Policy/Budget,16,45
JR-5690,1118,1118,1118,115,110,473,115,0,Partial – Policy/Budget,0,5
JR-5703,1119,1119,1119,104,99,393,133,0,Partial – Policy/Budget,29,34
JR-5703,1120,1120,1120,45,37,71,42,0,Partial – Policy/Budget,-3,5
JR-5705,1121,1121,1121,109,90,434,145,0,Partial – Policy/Budget,36,55
JR-5713,1122,1122,1122,106,101,251,114,0,Partial – Policy/Budget,8,13
JR-5715,1123,1123,1123,186,164,311,166,0,Partial – Policy/Budget,-20,2
JR-5718,1124,1124,1124,187,187,48,182,0,Full,-5,-5
JR-5720,1125,1125,1125,60,51,62,31,0,Partial – Policy/Budget,-29,-20
JR-5723,1126,1126,1126,142,119,20,135,1,Partial – Stockout,-7,16
JR-5728,1127,1127,1127,41,16,372,18,0,Partial – Policy/Budget,-23,2
JR-5729,1128,1128,1128,53,43,358,4,0,Partial – Policy/Budget,-49,-39
JR-5731,1129,1129,1129,114,102,347,124,0,Partial – Policy/Budget,10,22
JR-5740,1130,1130,1130,45,18,81,67,0,Partial – Policy/Budget,22,49
JR-5742,1131,1131,1131,170,167,491,192,0,Partial – Policy/Budget,22,25
JR-5744,1132,1132,1132,28,8,233,1,0,Partial – Policy/Budget,-27,-7
JR-5749,1133,1133,1133,74,58,327,49,0,Partial – Policy/Budget,-25,-9
JR-5754,1134,1134,1134,133,112,104,160,1,Partial – Stockout,27,48
JR-5762,1135,1135,1135,58,42,257,56,0,Partial – Policy/Budget,-2,14
JR-5767,1136,1136,1136,34,20,256,54,0,Partial – Policy/Budget,20,34
JR-5770,1137,1137,1137,112,100,452,97,0,Partial – Policy/Budget,-15,-3
JR-5777,1138,1138,1138,144,119,155,130,0,Partial – Policy/Budget,-14,11
JR-5778,1139,1139,1139,66,39,161,78,0,Partial – Policy/Budget,12,39
JR-5780,1140,1140,1140,188,169,13,214,1,Partial – Stockout,26,45
JR-5781,1141,1141,1141,192,182,231,186,0,Partial – Policy/Budget,-6,4
JR-5781,1142,1142,1142,130,108,139,116,0,Partial – Policy/Budget,-14,8
JR-5792,1143,1143,1143,166,154,118,190,1,Partial – Stockout,24,36
JR-5794,1144,1144,1144,74,56,136,69,0,Partial – Policy/Budget,-5,13
JR-5802,1145,1145,1145,21,9,63,33,0,Partial – Policy/Budget,12,24
JR-5803,1146,1146,1146,160,141,453,150,0,Partial – Policy/Budget,-10,9
JR-5806,1147,1147,1147,91,80,220,107,0,Partial – Policy/Budget,16,27
JR-5809,1148,1148,1148,,25,385,75,0,Unknown,,50
JR-5816,1149,1149,1149,48,36,90,4,0,Partial – Policy/Budget,-44,-32
JR-5819,1150,1150,1150,15,4,461,10,0,Partial – Policy/Budget,-5,6
JR-5821,1151,1151,1151,87,57,59,90,1,Partial – Stockout,3,33
JR-5825,1152,1152,1152,32,27,373,25,0,Partial – Policy/Budget,-7,-2
JR-5831,1153,1153,1153,83,82,320,89,0,Partial – Policy/Budget,6,7
JR-5835,1154,1154,1154,154,149,404,145,0,Partial – Policy/Budget,-9,-4
JR-5837,1155,1155,1155,5,0,337,11,0,Partial – Policy/Budget,6,11
JR-5842,1156,1156,1156,121,93,148,130,0,Partial – Policy/Budget,9,37
JR-5843,1157,1157,1157,78,64,308,53,0,Partial – Policy/Budget,-25,-11
JR-5873,1158,1158,1158,100,81,421,134,0,Partial – Policy/Budget,34,53
JR-5876,1159,1159,1159,197,188,360,205,0,Partial – Policy/Budget,8,17
JR-5877,1160,1160,1160,162,161,305,138,0,Partial – Policy/Budget,-24,-23
JR-5881,1161,1161,1161,146,123,2,142,1,Partial – Stockout,-4,19
JR-5888,1162,1162,1162,145,126,54,174,1,Partial – Stockout,29,48
JR-5888,1163,1163,1163,118,97,368,135,0,Partial – Policy/Budget,17,38
JR-5889,1164,1164,1164,84,55,44,88,1,Partial – Stockout,4,33
JR-5889,1165,1165,1165,163,147,311,134,0,Partial – Policy/Budget,-29,-13
JR-5895,1166,1166,1166,50,39,454,63,0,Partial – Policy/Budget,13,24
JR-5902,1167,1167,1167,151,141,259,166,0,Partial – Policy/Budget,15,25
JR-5903,1168,1168,1168,41,23,123,72,0,Partial – Policy/Budget,31,49
JR-5906,1169,1169,1169,72,46,177,78,0,Partial – Policy/Budget,6,32
JR-5907,1170,1170,1170,93,80,103,104,0,Partial – Policy/Budget,11,24
JR-5911,1171,1171,1171,121,95,8,133,1,Partial – Stockout,12,38
JR-5911,1172,1172,1172,123,98,39,99,1,Partial – Stockout,-24,1
JR-5915,1173,1173,1173,,107,475,123,0,Unknown,,16
JR-5918,1174,1174,1174,43,17,336,47,0,Partial – Policy/Budget,4,30
JR-5920,1175,1175,1175,56,50,438,28,0,Partial – Policy/Budget,-28,-22
JR-5923,1176,1176,1176,70,69,285,59,0,Partial – Policy/Budget,-11,-10
JR-5923,1177,1177,1177,190,176,396,181,0,Partial – Policy/Budget,-9,5
JR-5929,1178,1178,1178,23,0,421,9,0,Partial – Policy/Budget,-14,9
JR-5931,1179,1179,1179,70,60,385,74,0,Partial – Policy/Budget,4,14
JR-5932,1180,1180,1180,69,48,357,83,0,Partial – Policy/Budget,14,35
JR-5939,1181,1181,1181,156,136,221,187,0,Partial – Policy/Budget,31,51
JR-5941,1182,1182,1182,175,156,412,180,0,Partial – Policy/Budget,5,24
JR-5947,1183,1183,1183,78,62,419,79,0,Partial – Policy/Budget,1,17
JR-5953,1184,1184,1184,60,44,141,60,0,Partial – Policy/Budget,0,16
JR-5954,1185,1185,1185,62,44,262,82,0,Partial – Policy/Budget,20,38
JR-5957,1186,1186,1186,128,104,60,135,1,Partial – Stockout,7,31
JR-5960,1187,1187,1187,8,0,333,0,0,Partial – Policy/Budget,-8,0
JR-5961,1188,1188,1188,157,140,47,159,1,Partial – Stockout,2,19
JR-5961,1189,1189,1189,102,101,323,92,0,Partial – Policy/Budget,-10,-9
JR-5963,1190,1190,1190,100,98,469,127,0,Partial – Policy/Budget,27,29
JR-5968,1191,1191,1191,121,94,268,98,0,Partial – Policy/Budget,-23,4
JR-5979,1192,1192,1192,185,172,258,178,0,Partial – Policy/Budget,-7,6
JR-5979,1193,1193,1193,126,109,378,132,0,Partial – Policy/Budget,6,23
JR-5982,1194,1194,1194,145,141,459,167,0,Partial – Policy/Budget,22,26
JR-5990,1195,1195,1195,130,113,105,124,1,Partial – Stockout,-6,11
JR-5992,1196,1196,1196,121,99,225,95,0,Partial – Policy/Budget,-26,-4
JR-5994,1197,1197,1197,164,148,422,166,0,Partial – Policy/Budget,2,18
JR-6002,1198,1198,1198,176,169,87,162,1,Partial – Stockout,-14,-7
JR-6009,1199,1199,1199,94,75,392,84,0,Partial – Policy/Budget,-10,9
JR-6011,1200,1200,1200,116,107,192,157,0,Partial – Policy/Budget,41,50
JR-6018,1201,1201,1201,41,27,279,42,0,Partial – Policy/Budget,1,15
JR-6028,1202,1202,1202,145,124,164,184,0,Partial – Policy/Budget,39,60
JR-6038,1203,1203,1203,20,15,120,32,0,Partial – Policy/Budget,12,17
JR-6040,1204,1204,1204,185,158,352,197,0,Partial – Policy/Budget,12,39
JR-6045,1205,1205,1205,187,174,385,216,0,Partial – Policy/Budget,29,42
JR-6047,1206,1206,1206,1,0,417,0,0,Partial – Policy/Budget,-1,0
JR-6050,1207,1207,1207,93,65,477,70,0,Partial – Policy/Budget,-23,5
JR-6051,1208,1208,1208,113,112,306,146,0,Partial – Policy/Budget,33,34
JR-6055,1209,1209,1209,127,127,46,120,0,Full,-7,-7
JR-6060,1210,1210,1210,143,123,63,146,1,Partial – Stockout,3,23
JR-6062,1211,1211,1211,176,154,460,190,0,Partial – Policy/Budget,14,36
JR-6067,1212,1212,1212,196,192,410,186,0,Partial – Policy/Budget,-10,-6
JR-6084,1213,1213,1213,150,144,257,161,0,Partial – Policy/Budget,11,17
JR-6090,1214,1214,1214,83,81,283,93,0,Partial – Policy/Budget,10,12
JR-6093,1215,1215,1215,184,155,3,181,1,Partial – Stockout,-3,26
JR-6096,1216,1216,1216,27,9,13,64,1,Partial – Stockout,37,55
JR-6106,1217,1217,1217,149,136,262,141,0,Partial – Policy/Budget,-8,5
JR-6114,1218,1218,1218,163,135,107,149,1,Partial – Stockout,-14,14
JR-6119,1219,1219,1219,90,87,295,109,0,Partial – Policy/Budget,19,22
JR-6123,1220,1220,1220,48,24,81,61,0,Partial – Policy/Budget,13,37
JR-6126,1221,1221,1221,105,104,288,70,0,Partial – Policy/Budget,-35,-34
JR-6126,1222,1222,1222,100,81,480,121,0,Partial – Policy/Budget,21,40
JR-6128,1223,1223,1223,111,83,84,86,1,Partial – Stockout,-25,3
JR-6131,1224,1224,1224,126,107,24,110,1,Partial – Stockout,-16,3
JR-6132,1225,1225,1225,11,7,255,0,0,Partial – Policy/Budget,-11,-7
JR-6132,1226,1226,1226,177,175,400,203,0,Partial – Policy/Budget,26,28
JR-6138,1227,1227,1227,95,93,349,86,0,Partial – Policy/Budget,-9,-7
JR-6138,1228,1228,1228,14,13,299,0,0,Partial – Policy/Budget,-14,-13
JR-6139,1229,1229,1229,88,88,423,104,0,Full,16,16
JR-6145,1230,1230,1230,16,2,92,6,0,Partial – Policy/Budget,-10,4
JR-6152,1231,1231,1231,181,180,139,192,1,Partial – Stockout,11,12
JR-6157,1232,1232,1232,9,0,51,31,0,Partial – Policy/Budget,22,31
JR-6163,1233,1233,1233,140,130,432,153,0,Partial – Policy/Budget,13,23
JR-6167,1234,1234,1234,126,98,451,130,0,Partial – Policy/Budget,4,32
JR-6170,1235,1235,1235,79,63,203,66,0,Partial – Policy/Budget,-13,3
JR-6175,1236,1236,1236,104,93,54,102,1,Partial – Stockout,-2,9
JR-6179,1237,1237,1237,38,24,34,0,1,Partial – Stockout,-38,-24
JR-6183,1238,1238,1238,4,0,344,0,0,Partial – Policy/Budget,-4,0
JR-6183,1239,1239,1239,183,178,398,163,0,Partial – Policy/Budget,-20,-15
JR-6184,1240,1240,1240,29,4,496,7,0,Partial – Policy/Budget,-22,3
JR-6185,1241,1241,1241,3,0,459,0,0,Partial – Policy/Budget,-3,0
JR-6199,1242,1242,1242,10,0,367,0,0,Partial – Policy/Budget,-10,0
JR-6206,1243,1243,1243,124,110,168,120,0,Partial – Policy/Budget,-4,10
JR-6222,1244,1244,1244,178,165,209,181,0,Partial – Policy/Budget,3,16
JR-6231,1245,1245,1245,187,160,176,203,1,Partial – Stockout,16,43
JR-6234,1246,1246,1246,42,22,453,1,0,Partial – Policy/Budget,-41,-21
JR-6236,1247,1247,1247,170,159,363,156,0,Partial – Policy/Budget,-14,-3
JR-6236,1248,1248,1248,174,170,369,176,0,Partial – Policy/Budget,2,6
JR-6240,1249,1249,1249,12,7,20,29,0,Partial – Policy/Budget,17,22
JR-6244,1250,1250,1250,50,44,25,76,1,Partial – Stockout,26,32
JR-6250,1251,1251,1251,112,107,260,122,0,Partial – Policy/Budget,10,15
JR-6253,1252,1252,1252,60,51,448,17,0,Partial – Policy/Budget,-43,-34
JR-6253,1253,1253,1253,154,124,355,184,0,Partial – Policy/Budget,30,60
JR-6254,1254,1254,1254,88,69,335,99,0,Partial – Policy/Budget,11,30
JR-6258,1255,1255,1255,97,68,407,68,0,Partial – Policy/Budget,-29,0
JR-6272,1256,1256,1256,48,26,122,57,0,Partial – Policy/Budget,9,31
JR-6276,1257,1257,1257,28,25,267,11,0,Partial – Policy/Budget,-17,-14
JR-6280,1258,1258,1258,154,146,13,158,1,Partial – Stockout,4,12
JR-6288,1259,1259,1259,98,88,387,109,0,Partial – Policy/Budget,11,21
JR-6291,1260,1260,1260,95,77,193,113,0,Partial – Policy/Budget,18,36
JR-6292,1261,1261,1261,32,27,392,51,0,Partial – Policy/Budget,19,24
JR-6299,1262,1262,1262,155,148,288,195,0,Partial – Policy/Budget,40,47
JR-6304,1263,1263,1263,,0,135,5,0,Unknown,,5
JR-6309,1264,1264,1264,150,120,297,145,0,Partial – Policy/Budget,-5,25
JR-6327,1265,1265,1265,70,62,335,118,0,Partial – Policy/Budget,48,56
JR-6328,1266,1266,1266,22,0,319,9,0,Partial – Policy/Budget,-13,9
JR-6328,1267,1267,1267,16,0,465,10,0,Partial – Policy/Budget,-6,10
JR-6340,1268,1268,1268,107,101,382,106,0,Partial – Policy/Budget,-1,5
JR-6345,1269,1269,1269,81,67,139,47,0,Partial – Policy/Budget,-34,-20
JR-6350,1270,1270,1270,95,94,75,88,1,Partial – Stockout,-7,-6
JR-6353,1271,1271,1271,100,82,324,82,0,Partial – Policy/Budget,-18,0
JR-6356,1272,1272,1272,39,30,318,44,0,Partial – Policy/Budget,5,14
JR-6362,1273,1273,1273,111,93,113,104,0,Partial – Policy/Budget,-7,11
JR-6368,1274,1274,1274,63,62,322,81,0,Partial – Policy/Budget,18,19
JR-6384,1275,1275,1275,41,38,232,51,0,Partial – Policy/Budget,10,13
JR-6385,1276,1276,1276,34,26,162,26,0,Partial – Policy/Budget,-8,0
JR-6386,1277,1277,1277,138,126,243,86,0,Partial – Policy/Budget,-52,-40
JR-6396,1278,1278,1278,163,161,185,164,0,Partial – Policy/Budget,1,3
JR-6403,1279,1279,1279,105,83,253,110,0,Partial – Policy/Budget,5,27
JR-6415,1280,1280,1280,86,57,344,60,0,Partial – Policy/Budget,-26,3
JR-6425,1281,1281,1281,148,130,493,127,0,Partial – Policy/Budget,-21,-3
JR-6426,1282,1282,1282,8,3,341,71,0,Partial – Policy/Budget,63,68
JR-6427,1283,1283,1283,144,117,498,113,0,Partial – Policy/Budget,-31,-4
JR-6427,1284,1284,1284,87,80,105,105,0,Partial – Policy/Budget,18,25
JR-6428,1285,1285,1285,95,87,299,132,0,Partial – Policy/Budget,37,45
JR-6431,1286,1286,1286,105,99,283,87,0,Partial – Policy/Budget,-18,-12
JR-6435,1287,1287,1287,122,118,124,121,0,Partial – Policy/Budget,-1,3
JR-6435,1288,1288,1288,157,151,412,148,0,Partial – Policy/Budget,-9,-3
JR-6437,1289,1289,1289,53,30,275,76,0,Partial – Policy/Budget,23,46
JR-6438,1290,1290,1290,69,66,409,61,0,Partial – Policy/Budget,-8,-5
JR-6447,1291,1291,1291,34,33,180,14,0,Partial – Policy/Budget,-20,-19
JR-6450,1292,1292,1292,15,7,489,22,0,Partial – Policy/Budget,7,15
JR-6454,1293,1293,1293,135,134,151,129,0,Partial – Policy/Budget,-6,-5
JR-6458,1294,1294,1294,39,13,366,54,0,Partial – Policy/Budget,15,41
JR-6459,1295,1295,1295,34,12,240,58,0,Partial – Policy/Budget,24,46
JR-6465,1296,1296,1296,133,108,121,147,1,Partial – Stockout,14,39
JR-6477,1297,1297,1297,64,57,55,51,1,Partial – Stockout,-13,-6
JR-6482,1298,1298,1298,16,6,48,0,0,Partial – Policy/Budget,-16,-6
JR-6483,1299,1299,1299,20,0,292,33,0,Partial – Policy/Budget,13,33
JR-6484,1300,1300,1300,110,84,421,124,0,Partial – Policy/Budget,14,40
JR-6487,1301,1301,1301,61,44,58,62,1,Partial – Stockout,1,18
JR-6488,1302,1302,1302,109,101,268,90,0,Partial – Policy/Budget,-19,-11
JR-6490,1303,1303,1303,4,0,466,0,0,Partial – Policy/Budget,-4,0
JR-6499,1304,1304,1304,167,165,113,176,1,Partial – Stockout,9,11
JR-6500,1305,1305,1305,188,159,28,186,1,Partial – Stockout,-2,27
JR-6502,1306,1306,1306,29,0,90,10,0,Partial – Policy/Budget,-19,10
JR-6503,1307,1307,1307,32,31,354,22,0,Partial – Policy/Budget,-10,-9
JR-6507,1308,1308,1308,109,94,31,134,1,Partial – Stockout,25,40
JR-6508,1309,1309,1309,67,42,385,45,0,Partial – Policy/Budget,-22,3
JR-6517,1310,1310,1310,196,177,67,238,1,Partial – Stockout,42,61
JR-6518,1311,1311,1311,86,68,311,107,0,Partial – Policy/Budget,21,39
JR-6527,1312,1312,1312,107,87,313,89,0,Partial – Policy/Budget,-18,2
JR-6527,1313,1313,1313,188,167,205,176,0,Partial – Policy/Budget,-12,9
JR-6530,1314,1314,1314,65,41,420,89,0,Partial – Policy/Budget,24,48
JR-6533,1315,1315,1315,110,107,316,128,0,Partial – Policy/Budget,18,21
JR-6535,1316,1316,1316,38,37,164,19,0,Partial – Policy/Budget,-19,-18
JR-6542,1317,1317,1317,80,68,395,101,0,Partial – Policy/Budget,21,33
JR-6542,1318,1318,1318,132,116,352,135,0,Partial – Policy/Budget,3,19
JR-6549,1319,1319,1319,29,15,493,41,0,Partial – Policy/Budget,12,26
JR-6558,1320,1320,1320,117,95,439,143,0,Partial – Policy/Budget,26,48
JR-6562,1321,1321,1321,56,46,398,60,0,Partial – Policy/Budget,4,14
JR-6565,1322,1322,1322,198,184,348,205,0,Partial – Policy/Budget,7,21
JR-6569,1323,1323,1323,111,106,212,129,0,Partial – Policy/Budget,18,23
JR-6572,1324,1324,1324,123,100,447,126,0,Partial – Policy/Budget,3,26
JR-6573,1325,1325,1325,28,19,222,23,0,Partial – Policy/Budget,-5,4
JR-6580,1326,1326,1326,81,70,421,77,0,Partial – Policy/Budget,-4,7
JR-6582,1327,1327,1327,193,173,81,171,1,Partial – Stockout,-22,-2
JR-6592,1328,1328,1328,73,57,87,83,0,Partial – Policy/Budget,10,26
JR-6598,1329,1329,1329,196,181,98,170,1,Partial – Stockout,-26,-11
JR-6600,1330,1330,1330,43,15,192,49,0,Partial – Policy/Budget,6,34
JR-6606,1331,1331,1331,139,117,120,138,1,Partial – Stockout,-1,21
JR-6616,1332,1332,1332,167,147,402,164,0,Partial – Policy/Budget,-3,17
JR-6620,1333,1333,1333,80,54,122,75,0,Partial – Policy/Budget,-5,21
JR-6624,1334,1334,1334,177,152,56,198,1,Partial – Stockout,21,46
JR-6632,1335,1335,1335,138,125,497,183,0,Partial – Policy/Budget,45,58
JR-6633,1336,1336,1336,50,44,327,74,0,Partial – Policy/Budget,24,30
JR-6640,1337,1337,1337,22,4,4,0,1,Partial – Stockout,-22,-4
JR-6641,1338,1338,1338,79,75,52,75,1,Partial – Stockout,-4,0
JR-6642,1339,1339,1339,36,28,383,13,0,Partial – Policy/Budget,-23,-15
JR-6653,1340,1340,1340,13,0,135,3,0,Partial – Policy/Budget,-10,3
JR-6656,1341,1341,1341,200,180,207,211,0,Partial – Policy/Budget,11,31
JR-6666,1342,1342,1342,13,10,223,36,0,Partial – Policy/Budget,23,26
JR-6679,1343,1343,1343,105,83,486,68,0,Partial – Policy/Budget,-37,-15
JR-6689,1344,1344,1344,100,73,351,78,0,Partial – Policy/Budget,-22,5
JR-6690,1345,1345,1345,72,67,60,68,1,Partial – Stockout,-4,1
JR-6705,1346,1346,1346,79,57,185,75,0,Partial – Policy/Budget,-4,18
JR-6712,1347,1347,1347,17,0,22,46,0,Partial – Policy/Budget,29,46
JR-6723,1348,1348,1348,92,65,434,68,0,Partial – Policy/Budget,-24,3
JR-6724,1349,1349,1349,56,28,109,45,0,Partial – Policy/Budget,-11,17
JR-6729,1350,1350,1350,157,131,411,179,0,Partial – Policy/Budget,22,48
JR-6730,1351,1351,1351,88,83,428,72,0,Partial – Policy/Budget,-16,-11
JR-6747,1352,1352,1352,139,131,339,153,0,Partial – Policy/Budget,14,22
JR-6747,1353,1353,1353,136,128,305,168,0,Partial – Policy/Budget,32,40
JR-6751,1354,1354,1354,1,0,445,0,0,Partial – Policy/Budget,-1,0
JR-6761,1355,1355,1355,36,36,70,30,0,Full,-6,-6
JR-6766,1356,1356,1356,143,127,39,141,1,Partial – Stockout,-2,14
JR-6769,1357,1357,1357,155,138,261,164,0,Partial – Policy/Budget,9,26
JR-6772,1358,1358,1358,56,36,97,72,0,Partial – Policy/Budget,16,36
JR-6779,1359,1359,1359,196,187,164,173,1,Partial – Stockout,-23,-14
JR-6780,1360,1360,1360,61,43,213,89,0,Partial – Policy/Budget,28,46
JR-6785,1361,1361,1361,171,159,207,156,0,Partial – Policy/Budget,-15,-3
JR-6785,1362,1362,1362,72,58,489,84,0,Partial – Policy/Budget,12,26
JR-6793,1363,1363,1363,170,140,384,192,0,Partial – Policy/Budget,22,52
JR-6798,1364,1364,1364,141,139,305,121,0,Partial – Policy/Budget,-20,-18
JR-6798,1365,1365,1365,27,27,179,33,0,Full,6,6
JR-6799,1366,1366,1366,54,25,95,82,0,Partial – Policy/Budget,28,57
JR-6802,1367,1367,1367,18,6,441,19,0,Partial – Policy/Budget,1,13
JR-6804,1368,1368,1368,173,149,444,156,0,Partial – Policy/Budget,-17,7
JR-6805,1369,1369,1369,32,20,356,94,0,Partial – Policy/Budget,62,74
JR-6808,1370,1370,1370,2,0,220,0,0,Partial – Policy/Budget,-2,0
JR-6811,1371,1371,1371,35,21,451,30,0,Partial – Policy/Budget,-5,9
JR-6815,1372,1372,1372,114,85,209,118,0,Partial – Policy/Budget,4,33
JR-6821,1373,1373,1373,57,52,217,84,0,Partial – Policy/Budget,27,32
JR-6824,1374,1374,1374,165,161,359,170,0,Partial – Policy/Budget,5,9
JR-6826,1375,1375,1375,79,69,418,65,0,Partial – Policy/Budget,-14,-4
JR-6843,1376,1376,1376,192,183,490,200,0,Partial – Policy/Budget,8,17
JR-6846,1377,1377,1377,57,36,301,74,0,Partial – Policy/Budget,17,38
JR-6849,1378,1378,1378,173,168,89,171,1,Partial – Stockout,-2,3
JR-6851,1379,1379,1379,139,124,151,158,0,Partial – Policy/Budget,19,34
JR-6855,1380,1380,1380,23,13,28,71,0,Partial – Policy/Budget,48,58
JR-6858,1381,1381,1381,119,108,218,95,0,Partial – Policy/Budget,-24,-13
JR-6864,1382,1382,1382,99,94,429,80,0,Partial – Policy/Budget,-19,-14
JR-6866,1383,1383,1383,45,39,365,33,0,Partial – Policy/Budget,-12,-6
JR-6866,1384,1384,1384,18,0,362,36,0,Partial – Policy/Budget,18,36
JR-6867,1385,1385,1385,47,40,334,14,0,Partial – Policy/Budget,-33,-26
JR-6869,1386,1386,1386,16,0,273,0,0,Partial – Policy/Budget,-16,0
JR-6885,1387,1387,1387,28,1,144,14,0,Partial – Policy/Budget,-14,13
JR-6886,1388,1388,1388,78,70,184,101,0,Partial – Policy/Budget,23,31
JR-6889,1389,1389,1389,34,13,375,23,0,Partial – Policy/Budget,-11,10
JR-6890,1390,1390,1390,177,170,31,160,1,Partial – Stockout,-17,-10
JR-6891,1391,1391,1391,101,89,85,89,1,Partial – Stockout,-12,0
JR-6896,1392,1392,1392,194,186,52,206,1,Partial – Stockout,12,20
JR-6901,1393,1393,1393,11,0,376,1,0,Partial – Policy/Budget,-10,1
JR-6901,1394,1394,1394,9,7,393,0,0,Partial – Policy/Budget,-9,-7
JR-6901,1395,1395,1395,173,163,218,186,0,Partial – Policy/Budget,13,23
JR-6902,1396,1396,1396,120,95,497,169,0,Partial – Policy/Budget,49,74
JR-6903,1397,1397,1397,143,126,477,136,0,Partial – Policy/Budget,-7,10
JR-6907,1398,1398,1398,110,101,462,97,0,Partial – Policy/Budget,-13,-4
JR-6908,1399,1399,1399,17,0,269,0,0,Partial – Policy/Budget,-17,0
JR-6910,1400,1400,1400,176,155,493,183,0,Partial – Policy/Budget,7,28
JR-6915,1401,1401,1401,101,97,366,123,0,Partial – Policy/Budget,22,26
JR-6920,1402,1402,1402,190,166,301,210,0,Partial – Policy/Budget,20,44
JR-6922,1403,1403,1403,110,95,109,117,1,Partial – Stockout,7,22
JR-6922,1404,1404,1404,132,108,22,119,1,Partial – Stockout,-13,11
JR-6927,1405,1405,1405,7,0,74,6,0,Partial – Policy/Budget,-1,6
JR-6927,1406,1406,1406,148,133,289,157,0,Partial – Policy/Budget,9,24
JR-6929,1407,1407,1407,194,177,259,186,0,Partial – Policy/Budget,-8,9
JR-6937,1408,1408,1408,142,127,490,148,0,Partial – Policy/Budget,6,21
JR-6947,1409,1409,1409,121,99,188,106,0,Partial – Policy/Budget,-15,7
JR-6950,1410,1410,1410,161,158,340,175,0,Partial – Policy/Budget,14,17
JR-6953,1411,1411,1411,13,0,114,43,0,Partial – Policy/Budget,30,43
JR-6954,1412,1412,1412,171,150,453,171,0,Partial – Policy/Budget,0,21
JR-6957,1413,1413,1413,98,84,444,115,0,Partial – Policy/Budget,17,31
JR-6959,1414,1414,1414,50,40,102,98,0,Partial – Policy/Budget,48,58
JR-6977,1415,1415,1415,187,183,46,216,1,Partial – Stockout,29,33
JR-6980,1416,1416,1416,173,144,407,163,0,Partial – Policy/Budget,-10,19
JR-6984,1417,1417,1417,36,34,125,30,0,Partial – Policy/Budget,-6,-4
JR-6991,1418,1418,1418,119,95,343,110,0,Partial – Policy/Budget,-9,15
JR-7002,1419,1419,1419,56,37,367,68,0,Partial – Policy/Budget,12,31
JR-7003,1420,1420,1420,89,64,379,92,0,Partial – Policy/Budget,3,28
JR-7010,1421,1421,1421,138,112,387,126,0,Partial – Policy/Budget,-12,14
JR-7014,1422,1422,1422,116,116,397,103,0,Full,-13,-13
JR-7020,1423,1423,1423,45,45,345,17,0,Full,-28,-28
JR-7025,1424,1424,1424,32,5,160,67,0,Partial – Policy/Budget,35,62
JR-7025,1425,1425,1425,193,175,279,171,0,Partial – Policy/Budget,-22,-4
JR-7031,1426,1426,1426,172,142,354,132,0,Partial – Policy/Budget,-40,-10
JR-7032,1427,1427,1427,178,177,333,161,0,Partial – Policy/Budget,-17,-16
JR-7033,1428,1428,1428,151,136,395,162,0,Partial – Policy/Budget,11,26
JR-7035,1429,1429,1429,118,102,203,126,0,Partial – Policy/Budget,8,24
JR-7042,1430,1430,1430,2,0,300,0,0,Partial – Policy/Budget,-2,0
JR-7046,1431,1431,1431,121,104,271,136,0,Partial – Policy/Budget,15,32
JR-7050,1432,1432,1432,,51,172,46,0,Unknown,,-5
JR-7054,1433,1433,1433,52,43,482,63,0,Partial – Policy/Budget,11,20
JR-7056,1434,1434,1434,47,41,287,85,0,Partial – Policy/Budget,38,44
JR-7064,1435,1435,1435,181,157,127,122,1,Partial – Stockout,-59,-35
